,index,bbl,bin,block,boro,boroid,buildingid,communityboard,highhousenumber,housenumber,lastregistrationdate,lot,lowhousenumber,registrationenddate,registrationid,streetcode,streetname,zip,"('businessapartment', 1)","('businesscity', 1)","('businesshousenumber', 1)","('businessstate', 1)","('businessstreetname', 1)","('businesszip', 1)","('contactdescription', 1)","('corporationname', 1)","('firstname', 1)","('lastname', 1)","('middleinitial', 1)","('registrationcontactid', 1)","('title', 1)","('type', 1)","('businessapartment', 2)","('businesscity', 2)","('businesshousenumber', 2)","('businessstate', 2)","('businessstreetname', 2)","('businesszip', 2)","('contactdescription', 2)","('corporationname', 2)","('firstname', 2)","('lastname', 2)","('middleinitial', 2)","('registrationcontactid', 2)","('title', 2)","('type', 2)","('businessapartment', 3)","('businesscity', 3)","('businesshousenumber', 3)","('businessstate', 3)","('businessstreetname', 3)","('businesszip', 3)","('contactdescription', 3)","('corporationname', 3)","('firstname', 3)","('lastname', 3)","('middleinitial', 3)","('registrationcontactid', 3)","('title', 3)","('type', 3)","('businessapartment', 4)","('businesscity', 4)","('businesshousenumber', 4)","('businessstate', 4)","('businessstreetname', 4)","('businesszip', 4)","('contactdescription', 4)","('corporationname', 4)","('firstname', 4)","('lastname', 4)","('middleinitial', 4)","('registrationcontactid', 4)","('title', 4)","('type', 4)","('businessapartment', 5)","('businesscity', 5)","('businesshousenumber', 5)","('businessstate', 5)","('businessstreetname', 5)","('businesszip', 5)","('contactdescription', 5)","('corporationname', 5)","('firstname', 5)","('lastname', 5)","('middleinitial', 5)","('registrationcontactid', 5)","('title', 5)","('type', 5)","('businessapartment', 6)","('businesscity', 6)","('businesshousenumber', 6)","('businessstate', 6)","('businessstreetname', 6)","('businesszip', 6)","('contactdescription', 6)","('corporationname', 6)","('firstname', 6)","('lastname', 6)","('middleinitial', 6)","('registrationcontactid', 6)","('title', 6)","('type', 6)","('businessapartment', 7)","('businesscity', 7)","('businesshousenumber', 7)","('businessstate', 7)","('businessstreetname', 7)","('businesszip', 7)","('contactdescription', 7)","('corporationname', 7)","('firstname', 7)","('lastname', 7)","('middleinitial', 7)","('registrationcontactid', 7)","('title', 7)","('type', 7)","('businessapartment', 8)","('businesscity', 8)","('businesshousenumber', 8)","('businessstate', 8)","('businessstreetname', 8)","('businesszip', 8)","('contactdescription', 8)","('corporationname', 8)","('firstname', 8)","('lastname', 8)","('middleinitial', 8)","('registrationcontactid', 8)","('title', 8)","('type', 8)"
259,0,1008320045,1015789,832,MANHATTAN,1,2755,5,294,294,2014-12-20,45,294,2015-09-01,139734,10410,FIFTH AVENUE,10001,,NEW YORK,201,NY,WEST 79TH STREET,10024,GEN.PART,292 FIFTH AVE HOLDING LLC,,,,13973403.0,,CorporateOwner,,NEW YORK,201,NY,WEST 79TH STREET,10024,GEN.PART,292 FIFTH AVE HOLDINGS,RONALD,DOMB,,13973404.0,,Agent,,NEW YORK,201,NY,WEST 79TH STREET,10024,GEN.PART,,RONALD,DOMB,,13973405.0,MANAGING MEMBER,HeadOfficer,,NEW YORK,201,NY,WEST 79TH STREET,10024,GEN.PART,,RONALD,DOMB,,13973406.0,MANAGING MEMBER,Officer,,NEW YORK,201,NY,WEST 79TH STREET,10024,GEN.PART,,RONALD,DOMB,,13973410.0,,Shareholder,,,,,,,GEN.PART,,STACEY,GILLES,,13973413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,1016660027,1052585,1666,MANHATTAN,1,19864,11,250,250,2017-11-21,27,250,2018-09-01,117514,19290,EAST 117TH STREET,10035,1FLOOR,New York,920,NY,PROSPECT AVENUE,10035,CORP,EL CEMI HOUSING DEVELOPMENT CORPORATION,,,,11751403.0,,CorporateOwner,1FLOOR,Bronx,920,NY,PROSPECT AVENUE,10459,CORP,EL CEMI HDFC,LINDA,RODRIGUEZ,,11751404.0,,Agent,4FLOOR,New York,2804,NY,THIRD AVENUE,10055,CORP,,MADELINE,LUGO,,11751405.0,ADMINISTRATOR,HeadOfficer,1FLOOR,BRONX,920,NY,PROSPECT AVENUE,10459,CORP,,LINDA,RODRIGUEZ,,11751406.0,,Officer,,Bronx,300,NY,EAST 175TH STREET,10457,CORP,,RAUL,RUSSI,,11751410.0,,Shareholder,,,,,,,CORP,,LINDA,RODRIGUEZ,,11751413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0,2028879100,2115757,2887,BRONX,2,877798,4,1450,1450,2017-08-31,9100,1450,2018-09-01,224806,20020,CLAY AVENUE,10456,4FLOOR,NEW ROCHELLE,542,NY,MAIN STREET,10801,GEN.PART,CLAREMONT PARK LLC,,,,22480603.0,,CorporateOwner,10FLOOR,NEW YORK,589,NY,EIGHTH AVENUE,10018,GEN.PART,,IVAN,PEREZ,,22480604.0,,Agent,4FLOOR,NEW ROCHELLE,542,NY,MAIN STREET,10801,GEN.PART,,RELLA,FOGLIANO,,22480605.0,OFFICER,HeadOfficer,,,,,,,GEN.PART,,IVAN,PEREZ,,22480613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,3011270021,3027592,1127,BROOKLYN,3,350302,6,624,624,2008-04-22,21,624,2009-04-01,319038,68930,PACIFIC STREET,11217,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,"ARENA NOMINEE SUB F, LLC",,,,31903803.0,,CorporateOwner,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,,FRANK,MORALES,,31903804.0,,Agent,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,,JOHN,WELSH,,31903805.0,MAINTENANCE,HeadOfficer,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND,11230,LLC,,STEPHEN,ELBAZ,,31903806.0,ASST SEC,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0,3011270050,3325231,1127,BROOKLYN,3,231334,6,473,473,2008-04-22,50,473,2009-04-01,327933,31830,DEAN STREET,11217,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,AY 473 DEAN LLC,,,,32793303.0,,CorporateOwner,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,,FRANK,MORALES,,32793304.0,,Agent,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,,JOHN,WELSH,,32793305.0,MAINTENANCE,HeadOfficer,4FLOOR,BROOKLYN,1716,NY,CONEY ISLAND AVENUE,11230,LLC,,STEPHEN,ELBAZ,,32793306.0,ASST SEC,Officer,,,,,,,LLC,,FRANK,MORALES,,32793313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0,3030540036,3071171,3054,BROOKLYN,3,897402,1,201,201,2018-07-31,36,201,2019-09-01,381992,62430,MONTROSE AVENUE,11206,,BROOKLYN,201,NY,MONTROSE AVENUE,11206,GEN.PART,201 MONTROSE AVENUE LLC,,,,38199203.0,,CorporateOwner,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,SALVATORE,GARGANO,,38199204.0,,Agent,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,SALVATORE,GARGANO,,38199205.0,,HeadOfficer,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,JOSEPH,GARGANO,,38199206.0,,Officer,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,SALVATORE,GARGANO,,38199210.0,,Shareholder,,,,,,,GEN.PART,,JOSEPH,GARGANO,,38199213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0,3087220474,3245727,8722,BROOKLYN,3,807831,13,1170,1146,2018-07-27,474,1146,2019-09-01,328627,22680,BRIGHTON BEACH AVENUE,11235,,BROOKLYN,166,NY,MONTAGUE STREET,11201,CO-OP,1150 BRIGHTON OWNERS CORP,,,,32862703.0,,CorporateOwner,,BROOKLYN,166,NY,MONTAGUE STREET,11201,CO-OP,UNITED MANAGEMENT,ARTHUR,WIENER,,32862704.0,,Agent,,BROOKLYN,166,NY,MONTAGUE STREET,11201,CO-OP,,MEIR,BOUSKILLA,,32862705.0,VICE PRESIDENT,HeadOfficer,,BROOKLYN,166,NY,MONTAGUE STREET,11201,CO-OP,,ARTHUR,WIENER,,32862706.0,PRESIDENT,Officer,,,,,,,CO-OP,,WILMER,PEDROZA,,32862713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0,4033660026,4080242,3366,QUEENS,4,664208,5,22-40,2240,2017-06-27,26,22-40,2018-09-01,408392,49790,HIMROD STREET,11385,,Ridgewood,6105,NY,GATES AVENUE,11385,GEN.PART,C & F REALTY GROUP LLC,,,,40839203.0,,CorporateOwner,,Ridgewood,6105,NY,GATES AVENUE,11385,GEN.PART,C & F REALTY GROUP LLC,FRANK,REINA,,40839204.0,,Agent,,Ridgewood,6105,NY,GATES AVENUE,11385,GEN.PART,,FRANK,REINA,,40839205.0,PRES,HeadOfficer,,,,,,,GEN.PART,,FRANK,REINA,,40839213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0,4033800016,4080487,3380,QUEENS,4,664135,5,20-12,2012,2018-08-20,16,20-12,2019-09-01,413010,49790,HIMROD STREET,11385,,RIDGEWOOD,2012,NY,HIMROD STREET,11385,INDIV,,MARIA,TRINCERI,,41301002.0,,IndividualOwner,,,,,,,INDIV,,,,,41301003.0,,CorporateOwner,,,,,,,INDIV,,,,,41301004.0,,Agent,2L,RIDGEWOOD,2012,NY,HIMROD STREET,11385,INDIV,,MARIA,TRINCERI,,41301005.0,,HeadOfficer,,,,,,,INDIV,,,,,41301006.0,,Officer,,,,,,,INDIV,,MARIA,TRINCERI,,41301013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0,4033750088,4080424,3375,QUEENS,4,822733,5,19-07,1907,2017-11-20,88,19-07,2018-09-01,410577,45190,FLUSHING AVENUE,11385,,RIDGEWOOD,1905,NY,FLUSHING AVENUE,11385,GEN.PART,1907 REALTY LLC,,,,41057703.0,,CorporateOwner,,RIDGEWOOD,1905,NY,FLUSHING AVENUE,11220,GEN.PART,,OCTAVIO,HERNANDEZ,,41057704.0,,Agent,,RIDGEWOOD,1905,NY,FLUSHING AVENUE,11385,GEN.PART,,OCTAVIO,HERNANDEZ,,41057705.0,OWNER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0,4033750089,4080425,3375,QUEENS,4,654718,5,19-05,1905,2017-11-20,89,19-05,2018-09-01,410926,45190,FLUSHING AVENUE,11385,,RIDGEWOOD,1907,NY,FLUSHING AVENUE,11385,GEN.PART,1907 REALTY LLC,,,,41092603.0,,CorporateOwner,,RIDGEWOOD,1907,NY,FLUSHING AVENUE,11385,GEN.PART,,OCTAVIO,HERNANDEZ,,41092604.0,,Agent,1F,BROOKLYN,326,NY,48TH STREET,11220,GEN.PART,,OCTAVIO,HERNANDEZ,,41092605.0,OWNER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0,4033920054,4080951,3392,QUEENS,4,675183,5,19-25,1925,2018-06-26,54,19-25,2019-09-01,404202,54090,LINDEN STREET,11385,,RIDGEWOOD,1925,NY,LINDEN STREET,11385,INDIV,,AJMER,SINGH,,40420202.0,,IndividualOwner,,,,,,,INDIV,,JAJO,KOTRRI,,40420213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0,4033920056,4080952,3392,QUEENS,4,675181,5,19-23,1923,2018-08-29,56,19-23,2019-09-01,405280,54090,LINDEN STREET,11385,,QUEENS,1923,NY,LINDEN STREET,11385,INDIV,,JADWIGA,HORODECKI,,40528002.0,,IndividualOwner,,BROOKLYN,57,NY,JEWEL STREET,11222,INDIV,19-23 LINDEN ST. LLC,JADWIGA,HORODECKI,,40528004.0,,Agent,,,,,,,INDIV,,JADWIGA,HORODECKI,,40528013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0,4033920058,4080953,3392,QUEENS,4,675179,5,19-21,1921,2018-08-16,58,19-21,2019-09-01,406568,54090,LINDEN STREET,11385,2L,RIDGEWOOD,1921,NY,LINDEN STREET,11385,INDIV,,FRANCA,ZINNANTI,,40656802.0,,IndividualOwner,,,,,,,INDIV,,SILVIO,ZINNANTI,,40656813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,0,4033920060,4080954,3392,QUEENS,4,675177,5,19-19,1919,2017-09-01,60,19-19,2018-09-01,414755,54090,LINDEN STREET,11385,,COLD SPRING HAR,28,NY,WILTON ROAD,11724,INDIV,,HEIDI,BATTAGLIA,,41475502.0,,IndividualOwner,,MIDDLE VILLAGE,6730,NY,61ST ROAD,11379,INDIV,,MARIA,ALBRECHT,,41475504.0,,Agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0,4033920062,4080955,3392,QUEENS,4,675175,5,19-17,1917,2018-08-27,62,19-17,2019-09-01,403695,54090,LINDEN STREET,11385,,RIDGEWOOD,1917,NY,LINDEN STREET,11385,INDIV,,JOVAN,BIZIK,,40369502.0,,IndividualOwner,,,,,,,INDIV,,JOVAN,BIZIK,,40369513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0,4033920064,4080956,3392,QUEENS,4,675173,5,19-15,1915,2012-03-17,64,19-15,2013-09-15,406979,54090,LINDEN STREET,11385,2R,RIDGEWOOD,1915,NY,LINDEN STREET,11385,JOINT,,RENATE REITER,WERTHEIMER,,40697904.0,,Agent,2R,RIDGEWOOD,1915,NY,LINDEN STREET,11385,JOINT,,,,,40697905.0,,HeadOfficer,2R,RIDGEWOOD,1915,NY,LINDEN STREET,11385,JOINT,,RENATE REITER,WERTHEIMER,,40697906.0,CO-OWNER,Officer,,,,,,,JOINT,,HAMIDREZA,MIRZAEL,,40697913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0,4033940043,4080975,3394,QUEENS,4,699663,5,18-89,1889,2018-06-19,43,18-89,2019-09-01,406598,65290,TROUTMAN STREET,11385,402,Brooklyn,389,NY,WILLOUGHBY,11205,GEN.PART,TROUTMAN LOFTS LLC,,,,40659803.0,,CorporateOwner,402,Brooklyn,389,NY,WILLOUGHBY,11205,GEN.PART,TROUTMAN LOFTS LLC,ZALMY,BROOK,,40659804.0,,Agent,402,Brooklyn,389,NY,WILLOUGHBY,11205,GEN.PART,,JACOB,LEFKOWITZ,,40659805.0,,HeadOfficer,,,,,,,GEN.PART,,ZALMY,BROOK,,40659813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0,4033940044,4080976,3394,QUEENS,4,699662,5,18-87,1887,2014-08-14,44,18-87,2015-09-01,417963,65290,TROUTMAN STREET,11385,,RIDGEWOOD,1887,NY,TROUTMAN,11385,INDIV,,PARIUSZ,ZOLOPA,,41796302.0,,IndividualOwner,,,,,,,INDIV,,DARIDSZ,ZOLOPA,,41796313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,0,4033940046,4080978,3394,QUEENS,4,699660,5,18-83,1883,2018-08-02,46,18-83,2019-09-01,402530,65290,TROUTMAN STREET,11385,2FLOOR,Ridgewood,6903,NY,FRESH POND ROAD,11385,GEN.PART,"1883 TROUTMAN, LLC",,,,40253003.0,,CorporateOwner,2FLOOR,Ridgewood,6903,NY,FRESH POND ROAD,11385,GEN.PART,,EVAN,RUCIGAY,,40253004.0,,Agent,,GLENDALE,6226,NY,MYRTLE AVENUE,11385,GEN.PART,,LUCIAN,MATEJ,,40253005.0,MANAGER,HeadOfficer,2FLOOR,Ridgewood,6903,NY,FRESH POND ROAD,11385,GEN.PART,,JOHN,RUCIGAY,,40253006.0,MANAGER,Officer,,GLENDALE,6226,NY,MYRTLE AVENUE,11385,GEN.PART,,LUCIAN,MATEJ,,40253010.0,,Shareholder,2FLOOR,Ridgewood,6903,NY,FRESH POND ROAD,11385,GEN.PART,,NANCY,LYON,,40253011.0,,Shareholder,,,,,,,GEN.PART,,LUCIAN,MATEJ,,40253013.0,,SiteManager,,,,,,,,,,,,,,
279,0,4033940052,4080983,3394,QUEENS,4,699655,5,18-71,1871,2018-08-22,52,18-71,2019-09-01,402614,65290,TROUTMAN STREET,11385,,RDGWD,1872,NY,HART STREET,11385,CORP,1871 TROUTMAN STREET CORP,,,,40261403.0,,CorporateOwner,,RIDGEWOOD,1872,NY,HART STREET,11385,CORP,,LISA,FICALORA,,40261404.0,,Agent,,Glen Head,PO BOX,NY,319,11545,CORP,,LISA,FICALORA,,40261405.0,,HeadOfficer,,RDGWD,1872,NY,HART STREET,11385,CORP,,GINA,FICALORA,,40261406.0,OFFICER,Officer,,,,,,,CORP,,LISA,FICALORA,,40261413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,0,4033940054,4080985,3394,QUEENS,4,699652,5,18-67,1867,2017-07-25,54,18-67,2018-09-01,402526,65290,TROUTMAN STREET,11385,,Ridgewood,1867,NY,TROUTMAN STREET,11385,GEN.PART,MURIQI REALTY LLC.,,,,40252603.0,,CorporateOwner,,Ridgewood,1867,NY,TROUTMAN STREET,11385,GEN.PART,,FADIL,LUKOLIC,,40252604.0,,Agent,,Ridgewood,1867,NY,TROUTMAN STREET,11385,GEN.PART,,FADIL,LUKOLIC,,40252605.0,CO-ONWER,HeadOfficer,,Ridgewood,1867,NY,TROUTMAN STREET,11385,GEN.PART,,MUSA,LUKOLIC,,40252606.0,CO-OWNER,Officer,,,,,,,GEN.PART,,FADIL,LUKOLIC,,40252613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,0,4033940055,4080986,3394,QUEENS,4,699650,5,18-65,1865,2018-08-21,55,18-65,2019-09-01,403885,65290,TROUTMAN STREET,11385,,RIDGEWOOD,1872,NY,HART STREET,11385,CORP,1865 TROUTMAN ST CORP,,,,40388503.0,,CorporateOwner,,RIDGEWOOD,1872,NY,HART STREET,11385,CORP,,GINA,FICALORA,,40388504.0,,Agent,,RIDGEWOOD,1872,NY,HART STREET,11385,CORP,,LISA,FICALORA,,40388505.0,OWNER,HeadOfficer,,RIDGEWOOD,1872,NY,HART STREET,11545,CORP,,GINA,FICALORA,,40388506.0,OWNER,Officer,,,,,,,CORP,,LISA,FICALORA,,40388513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,0,4034030026,4081287,3403,QUEENS,4,664104,5,18-72,1872,2006-05-18,26,18-72,2007-04-01,413118,49790,HIMROD STREET,11385,,BAYSIDE,2829,NY,209TH PLACE,11360,INDIV,,GIOVANNI,SUDERI,B,41311802.0,,IndividualOwner,,,,,,,INDIV,,GIOVANNI,SUDERI,B,41311813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0,4034030028,4081288,3403,QUEENS,4,664106,5,18-74,1874,2018-08-02,28,18-74,2019-09-01,410891,49790,HIMROD STREET,11385,,MANHASSET,54,NY,CHASE ROAD,11030,JOINT,,CARMELO,BARI,,41089104.0,,Agent,,,,,,,JOINT,,CARMELO,BARI,,41089105.0,OWNER,HeadOfficer,,RIDGEWOOD,1874,NY,HIMROD STREET,11385,JOINT,,CARMELO,BARI,,41089106.0,OWNER,Officer,,,,,,,JOINT,,ANDREA,DIMARCO,,41089113.0,,SiteManager,,RIDGEWOOD,1874,NY,HIMROD,11385,JOINT,,CARMELO,BARI,,41089115.0,,JointOwner,,RIDGEWOOD,1874,NY,HIMROD,11385,JOINT,,ROSALIA,BARI,,41089116.0,,JointOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,0,4034030030,4081289,3403,QUEENS,4,664108,5,18-76,1876,2018-07-23,30,18-76,2019-09-01,407068,49790,HIMROD STREET,11385,,Richmond Hill,12610,NY,89TH AVENUE,11418,GEN.PART,1876 HIMROD STREET LLC,,,,40706803.0,,CorporateOwner,,Richmond Hill,12610,NY,89TH AVENUE,11418,GEN.PART,,IOANNIS,LIKIDIS,,40706804.0,,Agent,,Richmond Hill,12610,NY,89TH AVENUE,11418,GEN.PART,,IOANNIS,LIKIDIS,,40706805.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,MARTHA,LIKIDIS,,40706813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0,4033940045,4080977,3394,QUEENS,4,699661,5,18-85,1885,2018-08-14,45,18-85,2019-09-01,403925,65290,TROUTMAN STREET,11385,,Hollis,19824,NY,CARPENTER AVENUE,11423,JOINT,,JACK,MANGRA,G,40392504.0,,Agent,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,JACK,MANGRA,G,40392505.0,OWNER,HeadOfficer,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,HELEN,MANGRA,,40392506.0,OWNER,Officer,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,HELEN,MANGRA,,40392511.0,,Shareholder,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,JACK,MANGRA,G,40392510.0,,Shareholder,,,,,,,JOINT,,PABLO,BRITO,,40392513.0,,SiteManager,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,HELEN,MANGRA,,40392516.0,,JointOwner,,HOLLIS,19824,NY,CARPENTER AVENUE,11423,JOINT,,JACK,MANGRA,G,40392515.0,,JointOwner
286,0,4033940048,4080979,3394,QUEENS,4,699659,5,18-81,1881,2017-09-02,48,18-81,2018-09-01,402621,65290,TROUTMAN STREET,11385,1FLOOR,Brooklyn,49,NY,WYCKOFF AVENUE,11237,GEN.PART,W 1881 LLC,,,,40262103.0,,CorporateOwner,1FLOOR,Brooklyn,49,NY,WYCKOFF AVENUE,11237,GEN.PART,TRUE MANAGEMENT,ROBERT,SILVERBLATT,,40262104.0,,Agent,1FLOOR,Brooklyn,49,NY,WYCKOFF AVENUE,11237,GEN.PART,,ROBERT,SILVERBLATT,,40262105.0,,HeadOfficer,1FLOOR,Brooklyn,49,NY,WYCKOFF AVENUE,11237,GEN.PART,,ROBERT,SILVERBLATT,,40262106.0,,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,0,4034060060,4081415,3406,QUEENS,4,678872,5,18-63,1863,2017-08-02,60,18-63,2018-09-01,409890,55490,MENAHAN STREET,11385,,FOREST HILLS,9106,NY,70TH AVENUE,11375,CORP,GICA CORP,,,,40989003.0,,CorporateOwner,,FOREST HILLS,9106,NY,70TH AVENUE,11375,CORP,,JOSEPH,TURRICIANO,,40989004.0,,Agent,,Forest Hills,9106,NY,70TH AVENUE,11375,CORP,,JOSEPH,TURRICIAMO,,40989005.0,PRESIDENT,HeadOfficer,,Glen Head,15,NY,RINI COURT,11545,CORP,,CAMILLO,TURRICIANO,V,40989006.0,VICE PRESIDENT,Officer,,GLEN HEAD,15,NY,RINI COURT,11545,CORP,,CAMILLO,TURRICIANO,,40989010.0,,Shareholder,,,,,,,CORP,,JOSEPH,TURRICIANO,,40989013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0,4034060062,4081416,3406,QUEENS,4,678870,5,18-61,1861,2009-04-28,62,18-61,2010-04-01,404228,55490,MENAHAN STREET,11385,,RIDGEWOOD,1861,NY,MENAHAN STREET,11385,INDIV,,GIUSEPPE,DIGANGI,,40422802.0,,IndividualOwner,,,,,,,INDIV,MARIA PUGLIESE,,,,40422803.0,,CorporateOwner,,,,,,,INDIV,,TONY,DIGANGI,,40422804.0,,Agent,,,,,,,INDIV,,MARIA,PUGLIESE,,40422805.0,,HeadOfficer,,,,,,,INDIV,,TONY,DIGANGI,,40422806.0,,Officer,,,,,,,INDIV,,#,#,,40422813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0,4034070026,4081430,3407,QUEENS,4,678881,5,1872,1872,2017-09-26,26,1872,2018-09-01,404919,55490,MENAHAN STREET,11385,,Brooklyn,4616,NY,16TH AVENUE,11204,GEN.PART,RIDGEWOOD GROUP 1872 LLC,,,,40491903.0,,CorporateOwner,,Brooklyn,4616,NY,16TH AVENUE,11204,GEN.PART,RIDGEWOOD GROUP 1872 LLC,BARRY,SCHLESINGER,,40491904.0,,Agent,,Brooklyn,4616,NY,16TH AVENUE,11204,GEN.PART,,BARRY,SCHLESINGER,,40491905.0,,HeadOfficer,,,,,,,GEN.PART,,VICTOR,,,40491913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,0,4034280035,4081821,3428,QUEENS,4,696787,5,17-23,1723,2017-09-02,35,17-23,2018-09-01,404731,63890,STANHOPE STREET,11385,1,RIDGEWOOD,1727,NY,STANHOPE STREET,11385,JOINT,,ROSA,PARRA,M,40473104.0,,Agent,,,,,,,JOINT,,ROSA,PARRA,M,40473113.0,,SiteManager,,RIDGEWOOD,1727,NY,STANHOPE STREET,11385,JOINT,,CARLOS,PARRA,P,40473115.0,,JointOwner,,RIDGEWOOD,1727,NY,STANHOPE STREET,11385,JOINT,,ROSA,PARRA,M,40473116.0,,JointOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0,4034280037,4081822,3428,QUEENS,4,696785,5,17-21,1721,2018-08-31,37,17-21,2019-09-01,403394,63890,STANHOPE STREET,11385,,NEW. HYDE PARK,342,NY,HILLSIDE DRIVEIVE SOUTH,11040,INDIV,,DAMIANO,CORACI,,40339402.0,,IndividualOwner,2L,QUEENS,1721,NY,STANHOPE STREET,11385,INDIV,,MARIE,CONELL,,40339404.0,,Agent,,,,,,,INDIV,,MARIE,CONNELL,,40339413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
